created_at,tweet
Mon Feb 06 04:39:34 +0000 2023,"Tô triste pelo Brasil, mas feliz pelos anitters que são o mal do mundo #GRAMMYs"
Mon Feb 06 04:36:48 +0000 2023,ai mano eu realmente to triste pelo brasil
Mon Feb 06 04:36:42 +0000 2023,@OpsAdaptou triste pelo brasil e feliz pelos anitters
Mon Feb 06 04:35:58 +0000 2023,RT @erodawingss: o Harry ter perdido essa categoria me deu a mesma sensação impunidade de quando a Croácia ganhou do Brasil na copa
Mon Feb 06 04:35:12 +0000 2023,o Harry ter perdido essa categoria me deu a mesma sensação impunidade de quando a Croácia ganhou do Brasil na copa
Mon Feb 06 04:34:18 +0000 2023,@vieirasthais BRASIL NA COPA
Mon Feb 06 04:33:51 +0000 2023,triste pelo brasil porem rindo muito pq eh a anitta https://t.co/IBoOn78uq2
Mon Feb 06 04:33:47 +0000 2023,É O BRASIL NA COPA DO MUNDO KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK
Mon Feb 06 04:33:32 +0000 2023,"triste pelo brasil e pela anitta
feliz pela tristeza dos fãs insuportáveis 😁"
Mon Feb 06 04:32:18 +0000 2023,Torcendo pra Anitta mais q torci pro Brasil na copa
Mon Feb 06 04:28:15 +0000 2023,@90emerson14 @Soledaar Isso é médio. Tem outra volante do Grêmio q já foi testado contra a seleção campeã do mundo… https://t.co/YrTpG38wWy
Mon Feb 06 04:21:54 +0000 2023,RT @centralneybr: O dia que o Neymar botou a Espanha campeã do mundo no bolso! https://t.co/vykv1m2vqO
Mon Feb 06 04:18:34 +0000 2023,RT @marcelvanhattem: Vitória de Pacheco no Senado é derrota do Brasil. A manobra para impedir senadores de abrirem seus votos é um golpe na…
Mon Feb 06 04:14:38 +0000 2023,@lorercleao Amiga é igual torcer pelo hexa do Brasil na copa kkkk é bom
Mon Feb 06 04:03:29 +0000 2023,RT @centralneybr: O dia que o Neymar botou a Espanha campeã do mundo no bolso! https://t.co/vykv1m2vqO
Mon Feb 06 03:57:12 +0000 2023,"RT @Oledobrasil: A verdade é que se o Tite tivesse levado Adson, Renato Augusto e Roger Guedes para o Catar, o desempenho do Brasil na Copa…"
Mon Feb 06 03:52:30 +0000 2023,@edurodgs Achei que era a Suíça contra o Brasil na copa kkkkkk
Mon Feb 06 03:48:39 +0000 2023,"meu deus, eu tô mais nervosa nessa prova do que estive no jogo do Brasil na copa do mundo #BBB23"
Mon Feb 06 03:42:07 +0000 2023,RT @centralneybr: O dia que o Neymar botou a Espanha campeã do mundo no bolso! https://t.co/vykv1m2vqO
Mon Feb 06 03:41:31 +0000 2023,RT @marcelvanhattem: Vitória de Pacheco no Senado é derrota do Brasil. A manobra para impedir senadores de abrirem seus votos é um golpe na…
Mon Feb 06 03:40:05 +0000 2023,@poetasfla1 Fizeram isso com o Brasil na copa e nós se fudeu
Mon Feb 06 03:35:57 +0000 2023,RT @centralneybr: O dia que o Neymar botou a Espanha campeã do mundo no bolso! https://t.co/vykv1m2vqO
Mon Feb 06 03:22:02 +0000 2023,RT @centralneybr: O dia que o Neymar botou a Espanha campeã do mundo no bolso! https://t.co/vykv1m2vqO
Mon Feb 06 03:16:57 +0000 2023,RT @centralneybr: O dia que o Neymar botou a Espanha campeã do mundo no bolso! https://t.co/vykv1m2vqO
Mon Feb 06 03:10:09 +0000 2023,RT @centralneybr: O dia que o Neymar botou a Espanha campeã do mundo no bolso! https://t.co/vykv1m2vqO
Mon Feb 06 03:00:42 +0000 2023,RT @centralneybr: O dia que o Neymar botou a Espanha campeã do mundo no bolso! https://t.co/vykv1m2vqO
Mon Feb 06 02:58:25 +0000 2023,RT @centralneybr: O dia que o Neymar botou a Espanha campeã do mundo no bolso! https://t.co/vykv1m2vqO
Mon Feb 06 02:56:29 +0000 2023,"@flareporta O Grêmio foi campeão encima do Hamburgo, foda-se o adversário que venha a 5 série, eu quero ser campeã do mundo do"
Mon Feb 06 02:34:44 +0000 2023,"@Central_Haaland Exemplo claríssimo disso e a copa do mundo 2022, a copa foi dada para Argentina, dada, vários pêna… https://t.co/bTpXFroLyN"
Mon Feb 06 02:26:30 +0000 2023,"RT @Oledobrasil: A verdade é que se o Tite tivesse levado Adson, Renato Augusto e Roger Guedes para o Catar, o desempenho do Brasil na Copa…"
Mon Feb 06 02:24:10 +0000 2023,"@fred_b12 Petição para a página não postar mais nd relacionado a eliminação do Brasil na copa:

1 assinatura"
Mon Feb 06 02:19:44 +0000 2023,RT @centralneybr: O dia que o Neymar botou a Espanha campeã do mundo no bolso! https://t.co/vykv1m2vqO
Mon Feb 06 02:14:42 +0000 2023,Torcendo mais pela @Anitta no Grammy do que pelo Brasil na copa
Mon Feb 06 02:08:26 +0000 2023,RT @centralneybr: O dia que o Neymar botou a Espanha campeã do mundo no bolso! https://t.co/vykv1m2vqO
Mon Feb 06 02:07:36 +0000 2023,RT @centralneybr: O dia que o Neymar botou a Espanha campeã do mundo no bolso! https://t.co/vykv1m2vqO
Mon Feb 06 02:07:32 +0000 2023,RT @centralneybr: O dia que o Neymar botou a Espanha campeã do mundo no bolso! https://t.co/vykv1m2vqO
Mon Feb 06 02:00:08 +0000 2023,"Mas sério, era tipo o Brasil na copa.. alguém em sã consciência achava que iria ganhar? Tá doido, macho kdksk https://t.co/FyK1nYPSlj"
Mon Feb 06 01:56:40 +0000 2023,RT @centralneybr: O dia que o Neymar botou a Espanha campeã do mundo no bolso! https://t.co/vykv1m2vqO
Mon Feb 06 01:55:12 +0000 2023,@matheus @clarayvzz a gnt no primeiro jogo do brasil na copa
Mon Feb 06 01:46:34 +0000 2023,"@juaunn3 @crsalib @arcanjorrr @OficialSala12 Messi de 2015 pra cá:

Supercopa da espanha: 2016 e 2018
LaLiga: 2015-… https://t.co/Ge9aEnF3G7"
Mon Feb 06 01:44:35 +0000 2023,"RT @ESPNBrasil: FADINHA BRABA DEMAIS!🧚‍♀️
Mesmo com lesão no punho, Rayssa Leal atinge maior pontuação e é campeã do mundo de Skate! https:…"
Mon Feb 06 01:43:44 +0000 2023,RT @centralneybr: O dia que o Neymar botou a Espanha campeã do mundo no bolso! https://t.co/vykv1m2vqO
Mon Feb 06 01:43:21 +0000 2023,"RT @RadarUFSM: #Skate: Rayssa Leal (15 anos):

🏆 1x Campeã do Mundo
🏆 1x Campeã do SuperCrown
🏆 1x Campeã do X Games
🏆 9x pódio na SLS
🏆 7x…"
Mon Feb 06 01:41:38 +0000 2023,RT @centralneybr: O dia que o Neymar botou a Espanha campeã do mundo no bolso! https://t.co/vykv1m2vqO
Mon Feb 06 01:36:51 +0000 2023,RT @centralneybr: O dia que o Neymar botou a Espanha campeã do mundo no bolso! https://t.co/vykv1m2vqO
Mon Feb 06 01:32:44 +0000 2023,"RT @CastilhoMV1: DOMINGO DE SOL ☀️
A TAL DA CAMPEÃ DO MUNDO, É BEM RECEBIDA E RESPEITADA EM QUALQUER BAR, CHURRASCO, PAGODE E ROLE COM OS A…"
Mon Feb 06 01:31:17 +0000 2023,RT @centralneybr: O dia que o Neymar botou a Espanha campeã do mundo no bolso! https://t.co/vykv1m2vqO
Mon Feb 06 01:27:02 +0000 2023,nem o brasil na copa me deixa tão ansiosa igual a bey no grammy vsf
Mon Feb 06 01:24:38 +0000 2023,"RT @nathmovilla: VICIADA EM VENCER! 🥇🛹

Rayssa Leal termina o Mundial de skate street na primeira colocação e é campeã do mundo #SkateNoSpo…"
Mon Feb 06 01:23:43 +0000 2023,GRITEI IGUAL GOL DO BRASIL NA COPA
Mon Feb 06 01:23:21 +0000 2023,RT @centralneybr: O dia que o Neymar botou a Espanha campeã do mundo no bolso! https://t.co/vykv1m2vqO
Mon Feb 06 01:16:21 +0000 2023,"@Whattarope @DiasPigiani @DiarioGols primeiro tu tem que comparar as situações, tu quer comparar um jogo contra o c… https://t.co/RFljNoNni3"
Mon Feb 06 01:15:01 +0000 2023,Gente eu tô mais nervosa com a Anitta no grammy que com o Brasil na copa
Mon Feb 06 01:08:10 +0000 2023,Rever a eliminação do Brasil na copa da uma depressao pesada na gente
Mon Feb 06 01:01:42 +0000 2023,"os cara previram certinho o jogo do Brasil na copa ein, tnc 8 cara no ataque faltando 1 minuto pra empatarem se fud… https://t.co/ICj2J9GPvQ"
Mon Feb 06 00:58:31 +0000 2023,"Torcendo mais pela Anitta, do que torci para o Brasil na copa #GRAMMYs"
Mon Feb 06 00:58:07 +0000 2023,@JimmyLovim E o ribamar perdendo gols que fizeram a argentina ser campeã do mundo
Mon Feb 06 00:57:42 +0000 2023,"@atreuzinho Amigo eu sei que seu ódio é grande, mas olhe pra ela como o Brasil na copa do mundo KKKKKKKKKKKKKKKK"
